"industry","gender","condition","age","time_code","value","unit"
"全産業","総数","完全失業者","20～24歳","2010-02",8.8,"％"
"全産業","総数","完全失業者","20～24歳","2010-03",12,"％"
"全産業","総数","完全失業者","20～24歳","2010-04",9.7,"％"
"全産業","総数","完全失業者","20～24歳","2010-05",10.2,"％"
"全産業","総数","完全失業者","20～24歳","2010-06",10.5,"％"
"全産業","総数","完全失業者","20～24歳","2010-07",8.6,"％"
"全産業","総数","完全失業者","20～24歳","2010-08",8.4,"％"
"全産業","総数","完全失業者","20～24歳","2010-09",8.4,"％"
"全産業","総数","完全失業者","20～24歳","2010-10",8.7,"％"
"全産業","総数","完全失業者","20～24歳","2010-11",8.5,"％"
"全産業","総数","完全失業者","20～24歳","2010-12",7.6,"％"
"全産業","総数","完全失業者","20～24歳","2011-01",7.3,"％"
"全産業","総数","完全失業者","20～24歳","2011-02",7.3,"％"
"全産業","総数","完全失業者","20～24歳","2011-03",NA,"％"
"全産業","総数","完全失業者","20～24歳","2011-04",NA,"％"
"全産業","総数","完全失業者","20～24歳","2011-05",NA,"％"
"全産業","総数","完全失業者","20～24歳","2011-06",NA,"％"
"全産業","総数","完全失業者","20～24歳","2011-07",NA,"％"
"全産業","総数","完全失業者","20～24歳","2011-08",NA,"％"
"全産業","総数","完全失業者","20～24歳","2011-09",6.9,"％"
"全産業","総数","完全失業者","20～24歳","2011-10",7.7,"％"
"全産業","総数","完全失業者","20～24歳","2011-11",8,"％"
"全産業","総数","完全失業者","20～24歳","2011-12",7.9,"％"
"全産業","総数","完全失業者","20～24歳","2012-01",8.5,"％"
"全産業","総数","完全失業者","20～24歳","2012-02",8.9,"％"
"全産業","総数","完全失業者","20～24歳","2012-03",10.7,"％"
"全産業","総数","完全失業者","20～24歳","2012-04",9.6,"％"
"全産業","総数","完全失業者","20～24歳","2012-05",8.2,"％"
"全産業","総数","完全失業者","20～24歳","2012-06",7.4,"％"
"全産業","総数","完全失業者","20～24歳","2012-07",8.3,"％"
"全産業","総数","完全失業者","20～24歳","2012-08",7.6,"％"
"全産業","総数","完全失業者","20～24歳","2012-09",6.8,"％"
"全産業","総数","完全失業者","20～24歳","2012-10",7.4,"％"
"全産業","総数","完全失業者","20～24歳","2012-11",6.7,"％"
"全産業","総数","完全失業者","20～24歳","2012-12",6.4,"％"
"全産業","総数","完全失業者","20～24歳","2013-01",7.1,"％"
"全産業","総数","完全失業者","20～24歳","2013-02",6.8,"％"
"全産業","総数","完全失業者","20～24歳","2013-03",8.2,"％"
"全産業","総数","完全失業者","20～24歳","2013-04",8.8,"％"
"全産業","総数","完全失業者","20～24歳","2013-05",7.4,"％"
"全産業","総数","完全失業者","20～24歳","2013-06",6.4,"％"
"全産業","総数","完全失業者","20～24歳","2013-07",6,"％"
"全産業","総数","完全失業者","20～24歳","2013-08",6.9,"％"
"全産業","総数","完全失業者","20～24歳","2013-09",7,"％"
"全産業","総数","完全失業者","20～24歳","2013-10",6.6,"％"
"全産業","総数","完全失業者","20～24歳","2013-11",6.6,"％"
"全産業","総数","完全失業者","20～24歳","2013-12",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2014-01",6,"％"
"全産業","総数","完全失業者","20～24歳","2014-02",5.6,"％"
"全産業","総数","完全失業者","20～24歳","2014-03",8,"％"
"全産業","総数","完全失業者","20～24歳","2014-04",7,"％"
"全産業","総数","完全失業者","20～24歳","2014-05",6.6,"％"
"全産業","総数","完全失業者","20～24歳","2014-06",7.4,"％"
"全産業","総数","完全失業者","20～24歳","2014-07",6.7,"％"
"全産業","総数","完全失業者","20～24歳","2014-08",5.6,"％"
"全産業","総数","完全失業者","20～24歳","2014-09",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2014-10",5.7,"％"
"全産業","総数","完全失業者","20～24歳","2014-11",6.3,"％"
"全産業","総数","完全失業者","20～24歳","2014-12",5.8,"％"
"全産業","総数","完全失業者","20～24歳","2015-01",6.6,"％"
"全産業","総数","完全失業者","20～24歳","2015-02",5.7,"％"
"全産業","総数","完全失業者","20～24歳","2015-03",5.9,"％"
"全産業","総数","完全失業者","20～24歳","2015-04",5.7,"％"
"全産業","総数","完全失業者","20～24歳","2015-05",5.2,"％"
"全産業","総数","完全失業者","20～24歳","2015-06",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2015-07",5.6,"％"
"全産業","総数","完全失業者","20～24歳","2015-08",5.6,"％"
"全産業","総数","完全失業者","20～24歳","2015-09",5.7,"％"
"全産業","総数","完全失業者","20～24歳","2015-10",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2015-11",4.9,"％"
"全産業","総数","完全失業者","20～24歳","2015-12",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2016-01",5.4,"％"
"全産業","総数","完全失業者","20～24歳","2016-02",6,"％"
"全産業","総数","完全失業者","20～24歳","2016-03",7.4,"％"
"全産業","総数","完全失業者","20～24歳","2016-04",6.1,"％"
"全産業","総数","完全失業者","20～24歳","2016-05",5.8,"％"
"全産業","総数","完全失業者","20～24歳","2016-06",5.3,"％"
"全産業","総数","完全失業者","20～24歳","2016-07",5.1,"％"
"全産業","総数","完全失業者","20～24歳","2016-08",5.6,"％"
"全産業","総数","完全失業者","20～24歳","2016-09",5.1,"％"
"全産業","総数","完全失業者","20～24歳","2016-10",5.3,"％"
"全産業","総数","完全失業者","20～24歳","2016-11",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2016-12",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2017-01",4.1,"％"
"全産業","総数","完全失業者","20～24歳","2017-02",4,"％"
"全産業","総数","完全失業者","20～24歳","2017-03",5,"％"
"全産業","総数","完全失業者","20～24歳","2017-04",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2017-05",5.9,"％"
"全産業","総数","完全失業者","20～24歳","2017-06",5.4,"％"
"全産業","総数","完全失業者","20～24歳","2017-07",5.2,"％"
"全産業","総数","完全失業者","20～24歳","2017-08",5.1,"％"
"全産業","総数","完全失業者","20～24歳","2017-09",5.1,"％"
"全産業","総数","完全失業者","20～24歳","2017-10",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2017-11",3.7,"％"
"全産業","総数","完全失業者","20～24歳","2017-12",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2018-01",3.4,"％"
"全産業","総数","完全失業者","20～24歳","2018-02",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2018-03",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2018-04",3.9,"％"
"全産業","総数","完全失業者","20～24歳","2018-05",3.8,"％"
"全産業","総数","完全失業者","20～24歳","2018-06",4.1,"％"
"全産業","総数","完全失業者","20～24歳","2018-07",3.7,"％"
"全産業","総数","完全失業者","20～24歳","2018-08",4,"％"
"全産業","総数","完全失業者","20～24歳","2018-09",3.7,"％"
"全産業","総数","完全失業者","20～24歳","2018-10",3.3,"％"
"全産業","総数","完全失業者","20～24歳","2018-11",3.1,"％"
"全産業","総数","完全失業者","20～24歳","2018-12",3,"％"
"全産業","総数","完全失業者","20～24歳","2019-01",3,"％"
"全産業","総数","完全失業者","20～24歳","2019-02",3.7,"％"
"全産業","総数","完全失業者","20～24歳","2019-03",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2019-04",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2019-05",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2019-06",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2019-07",3.4,"％"
"全産業","総数","完全失業者","20～24歳","2019-08",4,"％"
"全産業","総数","完全失業者","20～24歳","2019-09",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2019-10",5.2,"％"
"全産業","総数","完全失業者","20～24歳","2019-11",3.5,"％"
"全産業","総数","完全失業者","20～24歳","2019-12",2.7,"％"
"全産業","総数","完全失業者","20～24歳","2020-01",3.4,"％"
"全産業","総数","完全失業者","20～24歳","2020-02",4.1,"％"
"全産業","総数","完全失業者","20～24歳","2020-03",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2020-04",5.4,"％"
"全産業","総数","完全失業者","20～24歳","2020-05",5.7,"％"
"全産業","総数","完全失業者","20～24歳","2020-06",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2020-07",5.1,"％"
"全産業","総数","完全失業者","20～24歳","2020-08",4.9,"％"
"全産業","総数","完全失業者","20～24歳","2020-09",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2020-10",5.1,"％"
"全産業","総数","完全失業者","20～24歳","2020-11",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2020-12",4.8,"％"
"全産業","総数","完全失業者","20～24歳","2021-01",5,"％"
"全産業","総数","完全失業者","20～24歳","2021-02",4.9,"％"
"全産業","総数","完全失業者","20～24歳","2021-03",5.2,"％"
"全産業","総数","完全失業者","20～24歳","2021-04",5.3,"％"
"全産業","総数","完全失業者","20～24歳","2021-05",4.8,"％"
"全産業","総数","完全失業者","20～24歳","2021-06",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2021-07",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2021-08",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2021-09",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2021-10",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2021-11",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2021-12",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2022-01",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2022-02",3.8,"％"
"全産業","総数","完全失業者","20～24歳","2022-03",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2022-04",5.2,"％"
"全産業","総数","完全失業者","20～24歳","2022-05",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2022-06",4.9,"％"
"全産業","総数","完全失業者","20～24歳","2022-07",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2022-08",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2022-09",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2022-10",5.5,"％"
"全産業","総数","完全失業者","20～24歳","2022-11",5.2,"％"
"全産業","総数","完全失業者","20～24歳","2022-12",3.9,"％"
"全産業","総数","完全失業者","20～24歳","2023-01",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2023-02",5.4,"％"
"全産業","総数","完全失業者","20～24歳","2023-03",5.3,"％"
"全産業","総数","完全失業者","20～24歳","2023-04",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2023-05",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2023-06",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2023-07",3.9,"％"
"全産業","総数","完全失業者","20～24歳","2023-08",3.7,"％"
"全産業","総数","完全失業者","20～24歳","2023-09",3.6,"％"
"全産業","総数","完全失業者","20～24歳","2023-10",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2023-11",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2023-12",3.4,"％"
"全産業","総数","完全失業者","20～24歳","2024-01",3.8,"％"
"全産業","総数","完全失業者","20～24歳","2024-02",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2024-03",4.7,"％"
"全産業","総数","完全失業者","20～24歳","2024-04",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2024-05",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2024-06",3.9,"％"
"全産業","総数","完全失業者","20～24歳","2024-07",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2024-08",4.4,"％"
"全産業","総数","完全失業者","20～24歳","2024-09",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2024-10",4.1,"％"
"全産業","総数","完全失業者","20～24歳","2024-11",3.3,"％"
"全産業","総数","完全失業者","20～24歳","2024-12",3.3,"％"
"全産業","総数","完全失業者","20～24歳","2025-01",4.2,"％"
"全産業","総数","完全失業者","20～24歳","2025-02",4.5,"％"
"全産業","総数","完全失業者","20～24歳","2025-03",4.8,"％"
"全産業","総数","完全失業者","20～24歳","2025-04",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2025-05",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2025-06",4.3,"％"
"全産業","総数","完全失業者","20～24歳","2025-07",4.6,"％"
"全産業","総数","完全失業者","20～24歳","2025-08",4.4,"％"
"全産業","総数","完全失業者","25～29歳","1968-01",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1968-02",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1968-03",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1968-04",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1968-05",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1968-06",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1968-07",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1968-08",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1968-09",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1968-10",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1968-11",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1968-12",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1969-01",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1969-02",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1969-03",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1969-04",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1969-05",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1969-06",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1969-07",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1969-08",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1969-09",1,"％"
"全産業","総数","完全失業者","25～29歳","1969-10",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1969-11",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1969-12",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1970-01",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1970-02",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1970-03",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1970-04",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1970-05",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1970-06",0.9,"％"
"全産業","総数","完全失業者","25～29歳","1970-07",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1970-08",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1970-09",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1970-10",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1970-11",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1970-12",0.8,"％"
"全産業","総数","完全失業者","25～29歳","1971-01",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1971-02",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1971-03",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1971-04",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1971-05",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1971-06",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1971-07",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1971-08",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1971-09",1,"％"
"全産業","総数","完全失業者","25～29歳","1971-10",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1971-11",1.1,"％"
"全産業","総数","完全失業者","25～29歳","1971-12",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1972-01",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1972-02",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1972-03",1.8,"％"
"全産業","総数","完全失業者","25～29歳","1972-04",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1972-05",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1972-06",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1972-07",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1972-08",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1972-09",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1972-10",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1972-11",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1972-12",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1973-01",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1973-02",1.2,"％"
"全産業","総数","完全失業者","25～29歳","1973-03",1.7,"％"
"全産業","総数","完全失業者","25～29歳","1973-04",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1973-05",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1973-06",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1973-07",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1973-08",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1973-09",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1973-10",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1973-11",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1973-12",1.3,"％"
"全産業","総数","完全失業者","25～29歳","1974-01",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1974-02",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1974-03",2,"％"
"全産業","総数","完全失業者","25～29歳","1974-04",1.7,"％"
"全産業","総数","完全失業者","25～29歳","1974-05",1.6,"％"
"全産業","総数","完全失業者","25～29歳","1974-06",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1974-07",1.4,"％"
"全産業","総数","完全失業者","25～29歳","1974-08",2,"％"
"全産業","総数","完全失業者","25～29歳","1974-09",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1974-10",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1974-11",1.5,"％"
"全産業","総数","完全失業者","25～29歳","1974-12",2,"％"
"全産業","総数","完全失業者","25～29歳","1975-01",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1975-02",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1975-03",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1975-04",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1975-05",2,"％"
"全産業","総数","完全失業者","25～29歳","1975-06",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1975-07",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1975-08",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1975-09",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1975-10",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1975-11",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1975-12",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1976-01",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1976-02",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1976-03",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1976-04",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1976-05",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1976-06",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1976-07",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1976-08",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1976-09",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1976-10",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1976-11",2,"％"
"全産業","総数","完全失業者","25～29歳","1976-12",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1977-01",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1977-02",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1977-03",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1977-04",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1977-05",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1977-06",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1977-07",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1977-08",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1977-09",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1977-10",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1977-11",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1977-12",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1978-01",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1978-02",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1978-03",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1978-04",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1978-05",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1978-06",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1978-07",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1978-08",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1978-09",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1978-10",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1978-11",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1978-12",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1979-01",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1979-02",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1979-03",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1979-04",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1979-05",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1979-06",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1979-07",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1979-08",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1979-09",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1979-10",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1979-11",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1979-12",2.2,"％"
"全産業","総数","完全失業者","25～29歳","1980-01",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1980-02",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1980-03",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1980-04",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1980-05",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1980-06",2.1,"％"
"全産業","総数","完全失業者","25～29歳","1980-07",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1980-08",2.4,"％"
"全産業","総数","完全失業者","25～29歳","1980-09",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1980-10",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1980-11",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1980-12",2,"％"
"全産業","総数","完全失業者","25～29歳","1981-01",2.3,"％"
"全産業","総数","完全失業者","25～29歳","1981-02",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1981-03",3,"％"
"全産業","総数","完全失業者","25～29歳","1981-04",3,"％"
"全産業","総数","完全失業者","25～29歳","1981-05",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1981-06",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1981-07",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1981-08",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1981-09",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1981-10",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1981-11",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1981-12",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1982-01",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1982-02",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1982-03",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1982-04",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1982-05",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1982-06",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1982-07",3,"％"
"全産業","総数","完全失業者","25～29歳","1982-08",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1982-09",3,"％"
"全産業","総数","完全失業者","25～29歳","1982-10",3.1,"％"
"全産業","総数","完全失業者","25～29歳","1982-11",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1982-12",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1983-01",3.5,"％"
"全産業","総数","完全失業者","25～29歳","1983-02",3.3,"％"
"全産業","総数","完全失業者","25～29歳","1983-03",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1983-04",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1983-05",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1983-06",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1983-07",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1983-08",3,"％"
"全産業","総数","完全失業者","25～29歳","1983-09",3.3,"％"
"全産業","総数","完全失業者","25～29歳","1983-10",3.3,"％"
"全産業","総数","完全失業者","25～29歳","1983-11",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1983-12",2.6,"％"
"全産業","総数","完全失業者","25～29歳","1984-01",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1984-02",3.6,"％"
"全産業","総数","完全失業者","25～29歳","1984-03",3.5,"％"
"全産業","総数","完全失業者","25～29歳","1984-04",3.5,"％"
"全産業","総数","完全失業者","25～29歳","1984-05",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1984-06",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1984-07",3,"％"
"全産業","総数","完全失業者","25～29歳","1984-08",3,"％"
"全産業","総数","完全失業者","25～29歳","1984-09",3,"％"
"全産業","総数","完全失業者","25～29歳","1984-10",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1984-11",2.8,"％"
"全産業","総数","完全失業者","25～29歳","1984-12",2.5,"％"
"全産業","総数","完全失業者","25～29歳","1985-01",2.7,"％"
"全産業","総数","完全失業者","25～29歳","1985-02",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1985-03",3.8,"％"
"全産業","総数","完全失業者","25～29歳","1985-04",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1985-05",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1985-06",3.1,"％"
"全産業","総数","完全失業者","25～29歳","1985-07",3.1,"％"
"全産業","総数","完全失業者","25～29歳","1985-08",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1985-09",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1985-10",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1985-11",3.6,"％"
"全産業","総数","完全失業者","25～29歳","1985-12",3.3,"％"
"全産業","総数","完全失業者","25～29歳","1986-01",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1986-02",3.3,"％"
"全産業","総数","完全失業者","25～29歳","1986-03",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1986-04",3.7,"％"
"全産業","総数","完全失業者","25～29歳","1986-05",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1986-06",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1986-07",3.1,"％"
"全産業","総数","完全失業者","25～29歳","1986-08",3,"％"
"全産業","総数","完全失業者","25～29歳","1986-09",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1986-10",3.1,"％"
"全産業","総数","完全失業者","25～29歳","1986-11",2.9,"％"
"全産業","総数","完全失業者","25～29歳","1986-12",3.1,"％"
"全産業","総数","完全失業者","25～29歳","1987-01",3.9,"％"
"全産業","総数","完全失業者","25～29歳","1987-02",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1987-03",3.4,"％"
"全産業","総数","完全失業者","25～29歳","1987-04",3.7,"％"
"全産業","総数","完全失業者","25～29歳","1987-05",4,"％"
"全産業","総数","完全失業者","25～29歳","1987-06",3.3,"％"
"全産業","総数","完全失業者","25～29歳","1987-07",3,"％"
"全産業","総数","完全失業者","25～29歳","1987-08",3,"％"
"全産業","総数","完全失業者","25～29歳","1987-09",3.2,"％"
"全産業","総数","完全失業者","25～29歳","1987-10",3.2,"％"
